block_number,tx_hash,addr,topics_from_addr,topics_to_addr,value,value_usd,is_sender_victim,num_first_matched_digits,num_last_matched_digits,intended_addr
25643405,0xa0880a04b9f4dd114eb6e5b457a4b6f260c1e1444eef350b62cdc5f1cba8b0ca,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x21Dc8779dee570393a823D7314f76C491f27e557,0x7e4d7afAB755066008897f1EB143b22A63a7f223,2.794894e+23,279489.4,True,4,4,0x7e4D540dBf60B1498800e0476924f6294edcf223
28313788,0xba144f4c4542434bc1ebc2d70030a89f46e81c993842bf79b43ad453cd446d3e,0x55d398326f99059fF775485246999027B3197955,0xA67EFB69A4f58F568aAB1b9d51110102985835b0,0x112C718f900988266d62a037A85618FCADC4B08a,1.5e+23,150000.0,True,3,5,0x112784f5b61079aC2A35Ce739fC96878AA24B08a
39688090,0xc11c5930465a2c33a479b7df63eaa15610dd9ca78c70f788d0f69cfe5e96960d,0x55d398326f99059fF775485246999027B3197955,0xf1efa195df6310279b72ada31aff345c50c7b8d4,0x25f56616171da4eb5709d9c16cfef5e26db02c50,1.44876e+23,144876.0,True,4,6,0x25f5e86e349eeb5e38b6f2a673c732b3deb02c50
33340419,0x266647bc5190cd516f791399ac61b10e876ad75dcc0c6fabb77ccc80f7ead038,0x55d398326f99059fF775485246999027B3197955,0x4b241bfca758d38ff71622de6eaa53d00d7d1e52,0xe72a809b9d9c0741b025c768576da3d2a449dc98,1.329999e+23,132999.9,True,3,4,0xe72deed168473d086539b209315eb2dec6f7dc98
25217974,0x62798e183339f5ed70239a84b4463b7e48f497e1ef0e23ee82b78087195462d4,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x985Ad9419D2E15Cc7EB905eDc1a0F7a12CDA771d,0xD643f1cB22318FAa0636A18417d8f28CDfeAF6fB,1e+23,100000.0,True,4,4,0xd64329DB5E5E6aa09CB6059FFFF319FA3224F6fB
25122331,0x9a4081519e99e2e6fe6add185da7333d44eb28cd1c70df36a32ff8648940cbf5,0x55d398326f99059fF775485246999027B3197955,0x677AcA77868202b68551153B983909D4f4dC3775,0x8AC739aBe10c233C4af8c643B9643D2fc35cEB7B,9.72505e+22,97250.5,True,4,4,0x8ac7CE855841aF58edCA232160F03951Bf76eb7b
25340988,0x12505feedc126def4e118a2b8e970766795d45201a79dbe45f4b2b9a41391375,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x1ed42e498FE6DBB05C57aA4AfcEC33E233C4390F,0x5ebefa3b3414d2C0c8d4D3c64DC5ff8B248De436,9.168e+22,91680.0,True,4,5,0x5EBe2a102C8251c0881e7dC93F7a5A07B5EDe436
27713135,0xa070b46843b57ff4e529cbe7aabb67c99cb36da58510106bb464d1f039e7b3db,0x55d398326f99059fF775485246999027B3197955,0x0eEf183e5eAD6c24b7A9BdB409b55F012F97B051,0x2556be87E96a2d35354dBF9ffF407d08e3757cF1,8.618e+22,86180.0,True,3,5,0x255EC6aC40875499F0a799253630838883A57cF1
29883923,0x4e7dd743e32d51f6f8d0705d20542a15a9a8b40a80e707ad1e1f18147033b81b,0x55d398326f99059fF775485246999027B3197955,0xA8A6aF9293F053cB64eb97A01d466026c18fc9c2,0x6c9351D6c4A65f7247daa59662441B0B0DD01114,7.267054e+22,72670.54000000001,True,4,4,0x6c93Ceee9CbF5ab468C67A0C8EAd4307E7EC1114
25705902,0x13aecc1f514cc95db38a31ada1c9827124aa87360dc11cb1b3dfd7fe0d2499e0,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0xAC362125B06094A0d163B24A2C46F42BCF830A0E,0x2f9233F96ed947f682aFfBee351D5f54C12BC04D,7.000607e+22,70006.07,True,4,5,0x2f9276b2Ac4bD19A25D12227775DB4C45Fcbc04d
25529191,0x521bb785beaac9b08cc35d57096a40d28dc7e3e697fe22572a0431681770cc04,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xe29ECeBD041b2f533BAAc064931002fB4D34b236,0x1616bB9347b2289558483EEBcf90136EFe4d1800,6e+22,60000.0,True,3,5,0x161c2C6fF9abC958578A41F4f6e2B0fAc76d1800
34314352,0xe5576fff71817e990959b6947aa54866888953e2912d3047620b27d0ac766350,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0x6fc34a8b9b4973b5e6b0b6a984bb0becc9ca2b29,0xf06e0a9b9f702d5e3015aac5801ed59e68b8b610,5.0111e+22,50111.0,True,4,4,0xf06e5919f0f17bf70f594563cacfd65c4529b610
27297921,0x09c21db09c5e92e68bf01eb46374796a9a3c16a0b42df9ef2217020f2f8e2352,0x55d398326f99059fF775485246999027B3197955,0xC297eB9e6d6D52d91a04427Fe6D4Aa99Dd7f571d,0x5c34153fB67bd2D7ccBc7889e21e1925B282E06f,5.0093822e+22,50093.822,True,4,5,0x5c3464324DE85a3BEABdBa2F1301FB7978a2E06F
25394384,0x6108401848776037926010c09b848f00ec5e04e3c4075b72437575544e4c0cd9,0x55d398326f99059fF775485246999027B3197955,0x865B83e62947d928e567D679F57b24121c71A2F3,0x80979923Affe5bB67d09ce3B79cc7e813b4A2d4c,5e+22,49999.99999999999,True,4,5,0x8097dc2667F9101C5a8dd2FcC98AA4ACc9ba2D4C
23864386,0xedfe46269453c28ff4d70f736ca73664ca032bbc65a67462b3d35ea178e47171,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x5157eD3e03e9347c1CE373bF24c97CC6b15E4de4,0xC4d43ed88DB876bf46BBE7fA7A5E96aBeB71d48D,5e+22,49999.99999999999,True,3,5,0xc4D89C243403588c82e6D562454e77b7dC81D48D
25293045,0xb4a277c05232537bbb1dd2aa1f04c8dced24fbd5be125c65fe0498db3f4b837d,0x55d398326f99059fF775485246999027B3197955,0x038DA6Ba4A39fF06e08dD221fD79b0681c142fdf,0x1487c9d723E719C6baca76D255b9d2BA60f08B32,5e+22,49999.99999999999,True,4,5,0x148799E650ea17915b1eAE7B2B5fB43014b08b32
34982155,0xe4335fecccba5eec21dbaa18d71cdb4d1c56056ee38c8a30b2a57aaccf4c4faa,0x55d398326f99059fF775485246999027B3197955,0x22703e99fa5f5a3335be2c71782514faf3f7b4ee,0xcc3af0542e107024102a819d8df853673797298f,4.6e+22,46000.00000000001,True,5,4,0xcc3afe426fcae37ea3aa3bbcd57d64560dfe298f
32563844,0x230ef03a64905d8e0c9a074fde33c0fb993ad536b3852129c36efe485409ad69,0x55d398326f99059fF775485246999027B3197955,0xa8498C4C9eCcB46838cAA6df390E4940722a7613,0x458728b505243a4FC6C138586d7E8feB44dF9961,4.0008385e+22,40008.385,True,4,4,0x4587C1EBdCCB8d36BE7ffB2e5DA13689A7629961
26324960,0x5ac785bf1bc5273ca3183471bafce3e1a301afc969f3e5eb26e83f249cca70b4,0x55d398326f99059fF775485246999027B3197955,0xc9dc14B0Deddd8A0E020c0Ee7c99f9a17306c17B,0x73A31C36EC4350bA381fa41392545Ac584E5A703,3.9995e+22,39995.0,True,3,5,0x73af35B4B5B90C238B6cAe875d323871b035a703
26549382,0x41c732fa968e3816c69ffaebc849233b84a863695344f24328891654b1230edf,0x55d398326f99059fF775485246999027B3197955,0x0b71E1671739E53CB3C6e14bC2Cb6e466bcfeDa7,0x52C990d8455113806A7CEcBf4a5267aD7a0c1961,3.7e+22,37000.0,True,4,5,0x52c90838741bCef68D145780A424B36322fC1961
26606324,0xd96aa7bfbd32720c88ecfddaec21af640a65cb858ddb735d23b5d6b1fae2b1bc,0x55d398326f99059fF775485246999027B3197955,0x1d3558E6FB5BecaE84933e6e0376330d0C0d8a2b,0xe6287dF8AA4Bd36AFC3964091784258D2808d0EA,3.5e+22,35000.0,True,3,5,0xe62d7759B4Baf9a00BD0900b1680258B00f8D0ea
24565934,0x7cee39ef7f56a08b88346938540be29d58249a33b1b53a1166203d7c467e21c4,0x55d398326f99059fF775485246999027B3197955,0x85c93ba979899Ed656680ABe1D1066A4CFad3a0C,0xF632D3562a70b89E017173dFa61fd47D90294ee0,3.2e+22,32000.0,True,3,5,0xf63078e63D15BEA21De04e0e0f7928f790194EE0
23843567,0x53eb5af3962cf511e51b6369071494118460cc11e24234a3551478f3415e0a47,0x55d398326f99059fF775485246999027B3197955,0x6066F4865BD77a62Dd8150f0236Eaa966d8E504b,0x4245B27138d097D1129DB0DE5af9c4212A782880,3.0059643e+22,30059.643,True,3,6,0x424276275F4DaDDe1fB4D7857512326467782880
26382297,0x6ef40292302c45c1a0a1756b9b431e4b08f02118ca78c12892377c52e5a84796,0x55d398326f99059fF775485246999027B3197955,0x91e7522F12bBEb8dE79cecf0c95877524e6a319C,0xBB3e51A6d8221065f70e8a0306a46D3dD1c3aEAF,3e+22,30000.0,True,3,5,0xBb3fd383d1C5540E52EF0A7bcb9433375793aEAF
26002055,0xa9c015c3b41dd449266cb67fb8c514aadc501fac88a1c49e06d6b51b0c0a9953,0x55d398326f99059fF775485246999027B3197955,0x70379435c2Ce013E2E438422Ec8efdc6F0187b00,0x532D783379584F221c263bB0a9DA54F07BC1540f,3e+22,30000.0,True,4,5,0x532Dc77e9A158caF8654519C18Da709F1971540f
27041787,0x6bc9148d278302517d49f7602f5c8fd0ef516ea8563996910db846ab029e6994,0x55d398326f99059fF775485246999027B3197955,0x55D8f1E23def41C93BF4412fcd80c30F03155EA5,0x8b8ea38484b6A54E0b63F112e6397a91107A8F9F,3e+22,30000.0,True,3,5,0x8B808A0a91CcBd222573bf8291337Ddb7C5a8f9f
27104188,0x6462aaf80cc01700133399d6086cc0381f72ae48b52cdd85529fd7ec45d19fc9,0x55d398326f99059fF775485246999027B3197955,0xE4595d73cf87f8314e600DB827A02D9E2bFdf475,0x2FD1D39Cc154aa3f6223f210ac7946D9305cc8B8,3e+22,30000.0,True,5,5,0x2fd1Da1ca433F5990f5f70e2B14BD973cCcCC8B8
26572258,0x74123f8aef47435e94a4c2291df65bdcf1d6735de97e05fb84974c48a207983d,0x55d398326f99059fF775485246999027B3197955,0x4728b3cC4749285AD82dC5a5a2E8744e9F0452C3,0xE15D599B463D8Bcd6Cb3cC93f304a946685bA949,2.93774e+22,29377.4,True,3,5,0xE15f47594E6137C2A5BA903b12301F2D5E6ba949
27623693,0x1e56b900524521ef21e82392ff8992675a58f0af74a8ddf476c96876533cd5c2,0x55d398326f99059fF775485246999027B3197955,0xdE57C5dA999e6da2Ef51CdaB897B77EC71fE26d1,0xaF64F84591e8bF71BE1839Ffba23427cA8Cf01d0,2.865e+22,28650.0,True,3,5,0xaF68597C58792931597CAB053835034D8A3f01d0
27102345,0x60b3ca5895303d08fe83288419e805de7cd078b1778ba7ee30ceafdbac170601,0x55d398326f99059fF775485246999027B3197955,0xd6822510dc7805692080FDC70190811113CFAd33,0x4A2274692d3201294b937be8B9A5915DFf7b57A0,2.5666e+22,25666.0,True,4,5,0x4a22aE1e886D0932dB37c28a0aaC21B0d2bB57a0
31813296,0x86caaae5f33fc933b4713e7f8fccff034e5715816ebd9fc9de98837499b992b8,0x55d398326f99059fF775485246999027B3197955,0xEc7fcf5Ec735373676dB9bA51ec4b1dB6b22C0Db,0x66741Fe4Cf92660A7f3732ecc84d14D966386476,2.5e+22,25000.0,True,4,4,0x66744d3b2BA57Bc0c77c2A84AB630fB48B506476
28526032,0xb1b51363e79316817b8785ef364208c681f1eb4a2ccc7f1b97c393c20a9feaf3,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xA09C2a60d24FA17479F6188A3742c94F9c822F5c,0x118019F3269c9B441A661b1e3B63faC9ACF669f5,2.5e+22,25000.0,True,3,5,0x1185a96F2C22B20537f717516a3b681Ec23669F5
27032457,0xcba4ab28e4ab893227c278f268d7e6ed00edd81ba957e1235f50c4a5366ed448,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x39AB28687e4818e8d83440C6FD570eCF1f619919,0x5f44627D35C7e93750226bae5ac04152E1A9EEd7,2.5e+22,25000.0,True,4,5,0x5F4429df91D7A92125A0E173294F918629c9eed7
36833163,0x09ab5fa50836c32d23a2edaa9305f007283825a8a76b5d2ff24ad69e782c00d7,0x55d398326f99059fF775485246999027B3197955,0x0a34aa513fe42fe31dcb5442c185a82900fb6e07,0xa7a45facc35e183c064d790719ba99302fd32d1b,2e+22,20000.0,True,4,4,0xa7a4482d7da94ca723842fe8744b021cfc3b2d1b
35746319,0x18fffd2c372481e5cfede9dbb5bfe02ae2baaf2b7eea546994a5b87c79f81465,0x55d398326f99059fF775485246999027B3197955,0x46851b6520c3d7dac5943b17a0e8d6d3b497cb40,0xe4c96f51bc02ffb718527630cd0f0fa5bd1e8af7,2e+22,20000.0,True,4,5,0xe4c9939e13f9a612d6ed54c96d90290f224e8af7
37728719,0x34e5d65c3393082025cc5416eac153f0cd06291906c06be87409a217deb26e22,0x55d398326f99059fF775485246999027B3197955,0xa1a75324ea9fc07fcc759df7685f4b9024f24bf6,0x23521aaf309f4019929181261df7b56527bfce99,2e+22,20000.0,True,3,6,0x23511155fa87fe37acb9a14910e94c3f2cbfce99
34410654,0xd4021c075cb5ae8e7a4f206de653719107473677d78814041253015c71b5187c,0x55d398326f99059fF775485246999027B3197955,0x5c3fbc6328ac9a77458173fe31e87cdb3863e3af,0x2931dbac689afbc1c53f3bb7883f2984874996b7,2e+22,20000.0,True,4,4,0x2931b1d5883cf0301a00788b7c0c7bfa906496b7
22853528,0x91fa2804f9cd4f2788d34d12f6cdf2541c7ca6d8f2042137e6d0cfd8475ee82b,0x55d398326f99059fF775485246999027B3197955,0xCA97b8E910BB349B3b8AD3dFbc802AE0815F2Ce3,0x47228055C366D88397f49701E3275feD1bAD46c5,2e+22,20000.0,True,3,5,0x47299283EDc6fb136FbC338da1534b71ce9D46C5
34886092,0xc95067a66e4aa04bc98eda0e209dd4d658269d4b0a794cedc84ff8768d6a6977,0x55d398326f99059fF775485246999027B3197955,0xc2c798f5bc5e3d20644c73dc73db5413c2486695,0xc6291d8edeaa9cd6e129f2dff1959900028c6566,1.9980001e+22,19980.001,True,4,4,0xc6294d3cae078e2caa245f7b5f46abc94c566566
23161090,0xc4e99dc9effeb710e6db61b1b0d0095fba37248a8ce54adecd4432d19bfc7d39,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xB5F1AB1e5C8D9563E11FB1eb510628D08e447809,0x33b941321b00017BA7EF7269DDB637128aef9074,1.8637288e+22,18637.288,True,3,5,0x33Bed515a4E9B008580071576c61A9A1631F9074
23125608,0xda69d649b4ff61db947ef6b2b7f51ce43825cf5f8b31eecaefc526c193565621,0x55d398326f99059fF775485246999027B3197955,0xDe61CCE963485930cafAdf2f941577d8435174A2,0xcEB019D5cCC913Bd0a45590c86839a13DDb2edFD,1.8e+22,18000.0,True,3,5,0xCeB52bc1B2D5a367038f5008e8C87d4a86D2eDfD
30006986,0x223f2445d5f311c0ed164ac619f806f3ee3029a4e83c4ca25a5b8c05645e20f9,0x55d398326f99059fF775485246999027B3197955,0x86b5a518dd642A4FAF0916E6aF0AF4869E8CBC79,0xfdb1acC942E46cFfc54926b01bE18520DA094259,1.8e+22,18000.0,True,4,5,0xfdb1EbcA1AD4eB18D663b3bA1ea80b2396a94259
23125487,0xc110e836f3461be6ecc0afdebc744fdc773bfcc513ac950610e68dc45833c92d,0x55d398326f99059fF775485246999027B3197955,0xDe61CCE963485930cafAdf2f941577d8435174A2,0xcEB019D5cCC913Bd0a45590c86839a13DDb2edFD,1.8e+22,18000.0,True,3,5,0xCeB52bc1B2D5a367038f5008e8C87d4a86D2eDfD
38223674,0xb32d256dbf889b1e8e6a4120b45aae0142eabc241182a2f29a14b475d90909e3,0x55d398326f99059fF775485246999027B3197955,0x7a0b9bf9266729d52d10d42acd52655106cca3b0,0xe8dc9a223e09437613f3e7c588a1fe0896375c6b,1.65e+22,16500.0,True,4,6,0xe8dc40f8a79ce1951cfdcde806bdb27029375c6b
33030329,0x3ca49dc971dd062b7d7a272e6f0030a2776542587e8b29e600d7559cd610c354,0x55d398326f99059fF775485246999027B3197955,0xf7aDeE1045Cd495e7658EdF25b0BD10eaB5Efd3e,0x9F01D1946f2f463432D1dd16D50A0E59b5da48E3,1.6e+22,16000.0,True,4,5,0x9F0165c9E6F56353cDF2a14a6A18D27ed1ca48e3
29081843,0x156b4a09455f8b7b3ee1cf48488e5ba9dbc1239e252ee7201269c1c06d26762d,0x55d398326f99059fF775485246999027B3197955,0x994260cD3241bfac1D1D15bEd2c31848cD81E349,0xE027D7891C8Db8E791c884C0333447570018B1ae,1.5082005e+22,15082.005,True,4,6,0xe0272De57FBc50A149BC890b53b6D62bD518B1Ae
28111456,0xccc077d949972c82deeed367cb37d87c64d436a480f4eca5a9ddc1dcd9cc3e5c,0x55d398326f99059fF775485246999027B3197955,0x35D8c447ddDBe9A85e61D46D28d545669A9BDFD9,0xEA553515Ef5a055F527f459D8540831EA4DDD560,1.5e+22,15000.0,True,4,4,0xEa55131e595891e29424bbA308969cd2226BD560
28694563,0x9cdbef8d286462a91b73b3f760f8c12bd27a74c63bd21cfba80f24cfcc4d64e6,0x55d398326f99059fF775485246999027B3197955,0x263De9615F4D45881c6402520F66B659573CDC66,0x17be2fBac80b1509A0b4662B626b73E9b3Bca6F1,1.5e+22,15000.0,True,4,4,0x17be1a0cE6Fb5ac47C17D471a9C97CBE9897a6f1
36014433,0x8758a2cba193732fc9403ee22cf0ac25b3d350e1466bd886cee45286083c61ec,0x55d398326f99059fF775485246999027B3197955,0xb6e1911c55e25957c348f873fd9bdf7d51c1bb6d,0x3570d7cec7b40370fe26f0bbe374708cd3add923,1.5e+22,15000.0,True,4,4,0x35701edab0a67545e4c16015d02828a99899d923
29128367,0xa10a12b4f138da8c84ebe83609c07501b632b7bdb0ee490031006749bcba287d,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x0A2Fe39f3761A095f8C14c92a4BcF7eb127A19E6,0x8Ec4D76CA47074B86F048Aa99aDF124C8Ca47bdA,1.49e+22,14899.999999999998,True,4,4,0x8eC46AF3c2f5e172fefd996b9d8EA5185DaB7BDA
33342207,0xb11a3cdb495d7a0e5efb58ce700cff41c7e6c0dddf22bfb76356fd07f72e71c9,0x55d398326f99059fF775485246999027B3197955,0x5bba21c34c571cf647ba3ed492cfa8854582a874,0xa5e432258f3a07864a0b0c801b4134325493e358,1.49e+22,14899.999999999998,True,3,4,0xa5efe2cb6ee9beffdfb63e0176d334e362dae358
26676615,0x82a1964f7c38318af2253f1a67957f4ac650c231c229a46c89be344408bce077,0x55d398326f99059fF775485246999027B3197955,0xE6E6B64efEA7D6D30E6D64761cEF633F172eF188,0x52E62E782BC9723254b59D1184f325c9766214A6,1.4285e+22,14285.0,True,3,5,0x52Ee707A8c265D3044DA5c3511972f010eD214A6
27343352,0x0412f2ce8d35c5f0ed61cac67f297a1663895781d91502f8f2b105265d4456ce,0x55d398326f99059fF775485246999027B3197955,0x5bF98d12a56D36f190CCB189B4dED6447A4bF7A1,0x95298e5A360B51C9F7AbC305A36B0dab513e8f6F,1.18e+22,11800.0,True,3,5,0x952FDF8041b3d21E42eC19CA6C9E92D0a49e8F6f
25802406,0x07c9ef64afd84292b49ecd1a42ac4c0091cebcfccdd05f7690f452705a2c9e09,0x55d398326f99059fF775485246999027B3197955,0xAAE485726754cB53Da418bB261040633f1493931,0x02d73682e5839D92ad1a5a087E5dF5EeF31311ce,1.156069e+22,11560.69,True,4,5,0x02d7DBFe3c4C21e76765B9CE032610E8ae6311Ce
38314418,0x0595722fa082fb8ea0086b40e5a5986c10d52df2e88cd38c1acb2fd1ba4cbe91,0x55d398326f99059fF775485246999027B3197955,0xe1cc9b53b4cfe66f44c3efb54346cb168f379ce2,0xa2da7a894fa626a795e57190dcb623f8ef0d5359,1.11e+22,11100.000000000002,True,4,6,0xa2da0a9f0b0df31e8f70e94698751b66e50d5359
38237085,0x25dc0a71ceeb98e42d6a07b9c82dbbe633c2c5f5d1b07251c26666a640eb2b30,0x55d398326f99059fF775485246999027B3197955,0x5dac383b11a2227094ab972fd20ef23975b20f2a,0x415c742ca36e2898730d4156036328f747fcdfa2,1.1e+22,11000.0,True,4,8,0x415cc636e87efdec40b3e4307ea8e37447fcdfa2
28577280,0x9dd0173d3dfe5347e69ed667314bbec85d70da2f2444990a0c16535a8bd1a24d,0x55d398326f99059fF775485246999027B3197955,0xdf92566FE36DDa1eAB0d5658f193259DE3A0311e,0x5b008BCFdfd0817811985C88b93148D653259AF8,1.0938e+22,10938.0,True,6,4,0x5b008bDEe2cdc164AaaAf0dd4A0FF4c01Cb79Af8
24769971,0xd961b44a345380ee522135469f647e86ddab08f3b6766ba3f7bb5057216c9aef,0x55d398326f99059fF775485246999027B3197955,0x85245773CdffF6D8863C13ED659fD491d2D31e77,0x4e5920b49f7808fE730EbD0100DeD2dE842fDd5B,1.0638e+22,10638.0,True,3,5,0x4e557e1F106Ce5284d3b862A0b8E4a61465FDd5B
23562053,0x46aaadbf17e538a7a29764554a5d126dd38a8dfcf0fea5fa576455709faea397,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xC429A279dd69159b791E7EAa89C9D1419788C1e2,0x2fe18f0700dcdd8854C531a7c7d45C8BB4050960,1.0223e+22,10223.0,True,3,5,0x2FE91CAE55A8b39A2e41b4e7D4909e393Eb50960
23081410,0x46bc84312f577cedc36b1f82f0639c3db5f476dfa7aae8f38437208a589af73b,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x53C98273abEc1D68AFac662f402d858fe48Eb55a,0xE218873E2507eA7238aec814A97a16d7D8529103,1.017811e+22,10178.11,True,3,5,0xE2112FC44Ac649d67aAb16A03e6Ad3387Dc29103
38345104,0x77df30b86d19afc1fd7109b50c70a3a75c9f74ad97be35534e99ea4350874a53,0x55d398326f99059fF775485246999027B3197955,0xeb91eb5e20ed22efe0fe392b5a13ea18c4d11408,0xe058dbd2bfe77cc64dc8ff7a62526197a046c710,1.0027e+22,10027.0,True,3,6,0xe050516dd89537dd3db14a1d445551950446c710
25882255,0x8331a8a6ab8e74fb31c9237baccdb79e91f4d5c29aecf20b1dd68a7ca2698a23,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xF2Fb8B23b905833a6E5f732CDEf122a3b9679880,0xa015f1cb4ff0DCc5eCD13b722AaEe6eb86f564E3,1.0009368e+22,10009.368,True,4,5,0xA015058B5be909fACbA5987693Ff9A3DC88564E3
39494225,0x4194180ea97268fe7284fd7c6d6e37a767c8b229270162496da322f31324cef5,0x55d398326f99059fF775485246999027B3197955,0x8bb81f4d4b91cc237971df36b7a3aa900c95089e,0xac60877907d94b7eef58c7f181cdeed685c81a72,1.000067e+22,10000.67,True,4,6,0xac60afb50943b96bcc7741ce6f87516733c81a72
29521443,0xc09907eafbfc4a79c8bc892f927d2630c2fb69c6de372b5678caa737f84391cb,0x55d398326f99059fF775485246999027B3197955,0x39268B8aF41aBB29dfbcb5faF6D54397d69C7c88,0x7fA4A153BE28f0AEc87F369b3EEb62498B2c8C60,1e+22,10000.0,True,4,4,0x7fa4eec9EfCbE874B44F19FC2956369EfAd08C60
29914036,0x5c82b21a7fcfd81dc3960720e662e46793c8202b05e413e3aaf8205ac51ef5c3,0x55d398326f99059fF775485246999027B3197955,0x1f62c0AE71CD97d9942814f74fBe82a079b09050,0x7077c5d00C7cce52b5D25F88b3688F50e9CbB52F,1e+22,10000.0,True,4,5,0x70772A59Fbdc181cB42e0AC01E5Cdd31143bb52f
36031546,0x01c1d67f3a5df5bed3b71f11a67fa1486c980fdf3deba916125d8b6e25e18d63,0x55d398326f99059fF775485246999027B3197955,0xd40e15c7f6aee4d0145bf5cc4e4cdbf263fa29b5,0xa1d52352387b4af6a22661743ed6dff7394d739e,1e+22,10000.0,True,4,4,0xa1d507015c25567141b9852cfd73bae08649739e
27601359,0x1f60347291d24d545d35a8dcdcc81f10a40c76f52fc88f08d22be365de15977c,0x55d398326f99059fF775485246999027B3197955,0x218DBbFb151f5a0faa1c15FF059b1b469aA3758d,0xB30F538a755c5c79309DD154E264883C92A21838,1e+22,10000.0,True,4,5,0xb30F7E2f8A5160816d25cDaB083304Fb4cc21838
29829903,0xafaf821d70e33db7dbfb842de4d65f00200689581ab0fed28fd29dd4779d2583,0x55d398326f99059fF775485246999027B3197955,0x44A656072782bB2A648c881B88c41C7293Adb192,0x0E4800E049dae70DDe576111bb3B5B97BCfe4343,1e+22,10000.0,True,4,4,0x0E482CefB8E9A3951fefdb1b52A7c424B1374343
37941436,0xd4239c7012b9082a8a27f9a6bad0b2f0abb7a789a1f6fe33c2ddbe51e61b3242,0x55d398326f99059fF775485246999027B3197955,0x20645db618a6cec372a89e32038828ed35fd031d,0x53d026bbfe9d0612440b4cb9ed0ceb52a2729759,1e+22,10000.0,True,3,6,0x53d69cdbb1d5654d7c42ee01641d146363729759
23245381,0xfe465d13c31f3e675658e956cfdeb003a8d7fce2dbc3994ec5a985ddc715847c,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xFc34a4e268c0d1A437394eC8dd81297fb5bbD04F,0xAb843b87DfFbd497950D6C506D51BE9E51eC5faa,1e+22,10000.0,True,3,5,0xaB816C8A259BcFE7aD3CBFEC7C8Ca386F3Fc5FAA
36191327,0x9b3affdc984bd47b677b1ae53a998dc11d124893f6bbc4c7f3a89558322c14ce,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0xd48259cec2bf4f805eba6590ab2b71fe7972aa7c,0x21d7f215cf4b7cd1dd2647b22b747aa0d163ed20,1e+22,10000.0,True,4,4,0x21d7ecf0b51f75a945dcb030dd4a44d743caed20
25123930,0x506b896338911b99d734db615caf0a32b6c272a9806cd0f556b767e6d6c44e22,0x55d398326f99059fF775485246999027B3197955,0x06b87438323154c89F269E0bAcE0951cB1Ce44F3,0x0b1589ee9feb9CEf8B99dECA5F274d1023216153,1e+22,10000.0,True,4,5,0x0B15460a9769BFF779f712dCDa692DC721516153
39780867,0xf8ad8802544cc709032b7b357b3f25d231ddc0e35a9163c2dfe0af3fa852d429,0x55d398326f99059fF775485246999027B3197955,0xf142f0bd515959985a5fe1d2eabca7b36ebda1ec,0x4c30249d877812ef8a079a31b033010d09f3dd7f,1e+22,10000.0,True,4,6,0x4c30578fa65e6345de0dc5132c5ba4e2faf3dd7f
40059559,0x0ed33295f9c0314dbde87f33f81745ac30b3e796c4e0d745260cbdb49bfb6698,0x55d398326f99059fF775485246999027B3197955,0x7a0b9bf9266729d52d10d42acd52655106cca3b0,0xe8dc9a223e09437613f3e7c588a1fe0896375c6b,1e+22,10000.0,True,4,6,0xe8dc40f8a79ce1951cfdcde806bdb27029375c6b
25093932,0x0b52baab1cf98f0f60eaa9b295e3ff3d5a169ed0a297e6955ea1c7f18e2be542,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x2734d20cD553754AdF0CbeC66924F3e3eD4526a0,0xEe3ccdBE9D702ea9c8b69494EC59b0010402319C,1e+22,10000.0,True,4,4,0xEe3c5b311aaCa84d2D3Db7A913e05E60182F319c
27048574,0x6a82b257df5711fdadf0e200b5553d7fcd7f9e15d7c371ca342768edc8b10c27,0x55d398326f99059fF775485246999027B3197955,0x6D066a93c156bc12552ec982e15755Af80E2Ea45,0x95e2c3c6f1951BCE5bC661C1FBD5aE44Ff51ECe9,1e+22,10000.0,True,3,5,0x95E0b05FD485BE89d30Fdfb7BE640dD8A681eCe9
25149322,0x78b78536b46c65191e89dbdb544e9b9261df2a74509c75a12c644002cfbf900d,0x55d398326f99059fF775485246999027B3197955,0x06b87438323154c89F269E0bAcE0951cB1Ce44F3,0x0b1589ee9feb9CEf8B99dECA5F274d1023216153,1e+22,10000.0,True,4,5,0x0B15460a9769BFF779f712dCDa692DC721516153
